id,title,artist,full_lyrics,reff_lyrics,emotion
932,semoga sembuh,idgitaf,"apa kabar? kudengar kau masih menangis. bagaimana hari? apakah masih terasa bengis? sampai kapan. kau bungkam semua kesedihan? mm-mm. bagaimana bisa. aku biarkan kau kesakitan? mungkin kau tak bisa kembali seperti dahulu. setidaknya luka badan, jiwa, takkan lagi melepuh. obatmu mungkin bukan aku. dan semoga hadirku tak perkeruh. satu hanya doaku, kau semoga sembuh. hm-mm . selamanya. ku ingin kau s'lalu menyala . redup, tak apa. kehilanganmu, ku takkan bisa . mungkin kau tak bisa kembali seperti dahulu. setidaknya luka badan, jiwa, takkan lagi melepuh. obatmu mungkin bukan aku. dan semoga hadirku tak perkeruh. satu hanya doaku, kau semoga sembuh. aku ingat kita bahagia. aku ingat kita bertahan. demi senyum manis dan masa depanmu. satu hanya doaku, kau semoga sembuh . oh-oh-wo-oh-wo-oh. oh-ho. luka badan, jiwa, takkan lagi melepuh. ho-ho-oh . satu hanya doaku, kau semoga sembuh, ho-oh. setidaknya luka badan, jiwa, takkan lagi melepuh. obatmu mungkin bukan aku. dan semoga hadirku tak perkeruh. satu hanya doaku, kau semoga sembuh. hey-yeah-yeah-yeah. obatmu mungkin bukan aku. dan semoga hadirku tak perkeruh. satu hanya doaku, kau semoga sembuh. kau semoga sembuh. kau semoga sembuh.","mungkin kau tak bisa kembali seperti dahulu. setidaknya luka badan, jiwa, takkan lagi melepuh. obatmu mungkin bukan aku. dan semoga hadirku tak perkeruh. satu hanya doaku, kau semoga sembuh.",sedih
933,benar-benar,theovertunes,"hai hai, apa kabar kau disana? sudah bertahun tak bertemu. 'ku tak perlu bicara, hanya ingin dengar suaramu. aku rindu. hei, aku baik-baik saja. lama tak kudengar darimu. aku lelah menunggu, hanya ingin melihat wajahmu. aku rindu. mungkin dunia mencoba pisahkan kita. tapi ada cara agar kita bersama. tapi kuperlu tahu. apa kau benar-benar cinta padaku? 'kan kuberi seluruh nafasku. apa kau benar-benar mengerti aku? hanya kau yang mengenal aku. tiada yang lain untukku. one, two, three, four! la-la-la-la-la-la-la. la-la-la-la-la-la-la-la-la-la. lahirlah sebuah cerita . perjalanan kita berdua . yang 'kan kukenang s'lamanya. mengulang setiap kata-kata. yang kau ucap. mungkin dunia mencoba pisahkan kita. tapi ada cara agar kita bersama. tapi kuperlu tahu. apa kau benar-benar cinta padaku? 'kan kuberi seluruh nafasku. apa kau benar-benar mengerti aku? hanya kau yang mengenalku. kutahu sedari dulu. perlahan-lahan waktu. akan terus berlalu. walau 'ku takkan mampu. 'tuk menunggu, merindu. sesuatu yang tak tentu. apakah kita bisa kembali bersama? tapi kuperlu tahu. apa kau benar-benar cinta padaku? 'kan kuberi seluruh nafasku. apa kau benar-benar mengerti aku? hanya kau yang mengenal aku. cinta kepadaku? apa kau benar-benar. apa kau benar-benar. cinta kepadaku?",mungkin dunia mencoba pisahkan kita. tapi ada cara agar kita bersama. tapi kuperlu tahu. apa kau benar-benar cinta padaku?,sedih
934,lepaskan,idgitaf,lepaskan yang tak bisa. digapai sepuluh jarimu. relakan yang tak bisa. dikendali tubuh dan pikiranmu. mencari jawaban. tak semua kau dapatkan. sudah terbiasa. lewah pikirannya. kau pandai merasa. tak pandai aturnya. sudah terbiasa. memaksa sempurna. lalu kau kecewa. puas jauh kau rasa. sampai kapan? terikat jerat pikiran. lepaskan yang tak bisa. digapai sepuluh jarimu. relakan yang tak bisa. dikendali tubuh dan pikiranmu. mencari jawaban. tak semua kau dapatkan. ini sudah baik. bukan yang terbaik. semua kan membaik. akan jadi yang terbaik. hmm. lepaskan yang tak bisa. digapai sepuluh jarimu. relakan yang tak bisa. dikendali tubuh dan pikiranmu. mencari jawaban. tak semua kau dapatkan. ini sudah baik. bukan yang terbaik. semua kan membaik. akan jadi yang terbaik.,lepaskan yang tak bisa. digapai sepuluh jarimu. relakan yang tak bisa. dikendali tubuh dan pikiranmu. mencari jawaban. tak semua kau dapatkan.,bahagia
935,mengudara,idgitaf,"aku ingat mimpi-mimpimu. kecil-besarnya itu. kudoakan satu persatu. walau tak bersamaku. mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu. tak semua aku paham. cara kerja pikirmu. tapi doaku bersamamu. walau tak bersamaku. mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu. mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu. pa-pa-pa-pa, pa-pa-pa-pa. pa-pa-pa-pa, pa-pa-pa-pa, oh. pa-pa-pa-pa . pa-pa-pa-pa . mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu. mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu. mengudaralah yang jauh . di mana pun jaga paruh . sayapmu jangan sampai lusuh . pulang jika rindu. mengudaralah yang jauh . di mana pun jaga paruh . sayapmu jangan sampai lusuh. pulang jika rindu. doa tak terikat ruang dan waktu. doa tak terikat ruang dan waktu. doa tak terikat ruang dan waktu. doa tak terikat ruang dan waktu.",mengudaralah yang jauh. di mana pun jaga paruh. sayapmu jangan sampai lusuh. pulang jika rindu.,bahagia
936,berlagak bahagia,idgitaf,"oh sepi. mengurungnya dalam jeruji besi. jeruji pikirannya sendiri. mencari jawaban tak pasti. sendiri. teriakkan tenggelam dalam sunyi. kecewa tak ada yang temani. termakan oleh ekspektasi. semaraknya sirna. kelam malam melukis parasnya. berharap sesak di dada. yang tak kunjung hilang. berhenti usik raganya. tak ada yang bisa dipercaya. ia pun tak yakin dirinya. sembunyikan tangisnya. berlagak bahagia. oh, benci. benci ramai, tapi benci sendiri. kecewa tak ada yang peduli. termakan oleh janji-janji. semaraknya sirna. kelam malam melukis parasnya. sampai tangisnya pun habis. rasanya pun mati. hingga ragu-ragu eksistensi. semaraknya sirna. kelam malam melukis parasnya. berharap sesak di dada. yang tak kunjung hilang. berhenti usik raganya. tak ada yang bisa dipercaya. ia pun tak yakin dirinya. sembunyikan tangisnya. berlagak bahagia. tak ada yang bisa dipercaya. sembunyikan tangisnya. berlagak bahagia. sayangi dirinya. sembunyikan tangisnya. berlagak bahagia.",tak ada yang bisa dipercaya. ia pun tak yakin dirinya. sembunyikan tangisnya. berlagak bahagia.,sedih
937,dermaga,idgitaf,"tap-pa-pa-para-pa dari mauku. kuterima kapal baru. berharap akan jadi sesuatu. tapi ternyata dia pergi. lalu ku sendiri lagi. berharap kapal lain tak begini. memulai saja sudah berat bagiku. apalagi harus mengakhiri, hmm. adakah. yang kan bertahan lama? dermaga sudah letih merana. tambatkan. kapal ragam pesona. tapi percuma. berakhir pergi juga. tap-pa-pa-para-pa. tap-pa-pa-para-para. tap-pa-pa-para-pa-pa. mengakhiri saja sudah berat bagiku. apalagi harus memulai yang baru, hmm. adakah. yang kan bertahan lama? dermaga sudah letih merana. tambatkan. kapal ragam pesona. tapi percuma. berakhir pergi juga. adakah. yang kan bertahan lama? dermaga sudah letih merana. tambatkan. kapal ragam pesona. tapi percuma. berakhir pergi juga. tap-pa-pa-para-pa. tap-pa-pa-para-para. tap-pa-pa-para-pa-pa. tap-pa-pa-para-pa. tap-pa-pa-para-para. tap-pa-pa-para-pa-pa. berakhir pergi juga.",adakah. yang kan bertahan lama? dermaga sudah letih merana. tambatkan. kapal ragam pesona. tapi percuma. berakhir pergi juga.,sedih
938,hal indah butuh waktu untuk datang,idgitaf,hampir menginjak tiga tahun. hati ini tak kunjung. ada yang bermuara. bukan artinya kau tak laku. dan tidak pantas. mencicipi cinta. seribu cara buat dirimu. terlihat mempesona. tapi kau menderita. karna itu bukan kau yang sebenarnya. solekmu bukan kurang cukup. tak ada yang kurang darimu. sewaktu ia tiba kau tak akan menduga. bahwa hal indah butuh waktu untuk datang. tak hanya sepi tapi miris. cintamu tak digubris. sebatas mengagumi. seribu cara buat dirimu terlihat bahagia. tapi kau menderita. karena itu bukan kau yang sebenarnya. solekmu bukan kurang cukup. tak ada yang kurang darimu. sewaktu ia tiba kau tak akan menduga. bahwa hal indah butuh waktu untuk datang. jangan memberi kesempatan. tuk mengucilkan hati. hormati diri. tunggu waktu pastikan di pihakmu. dan kau akan bahagia. hatimu bukan kurang hangat. kau sempurna kau harus tau. hatimu bukan kurang hangat. tak ada yang kurang darimu. kau sempurna kau harus tau. sewaktu ia tiba kau tak akan menduga. bahwa hal indah butuh waktu untuk datang. sewaktu ia tiba kau tak akan menduga. bahwa hal indah butuh waktu untuk datang.,solekmu bukan kurang cukup. tak ada yang kurang darimu. sewaktu ia tiba kau tak akan menduga. bahwa hal indah butuh waktu untuk datang.,bahagia
939,kasur tidur,idgitaf,"malam-malam siap pulang. membasuhkan diri dan tertidur lelap. di atas kapuk terlintas benak. kau sekilas serupa dengan kasur. tujuan terakhirku kondisi apapun. kau pun sama begitu. peluk aku saat meringkuk sesenggukan. temaniku saat kesepian. saksi doaku kala kebingungan. penuhi nyawaku. kau seperti kasur tidur. pejamkan raga yang hancur. pagi-pagi sulit bangkit. menghadapi realita. yang pahit. diatas kapuk, ku ingin terlelap lagi. peluk aku saat meringkuk sesenggukan. temaniku saat kesepian. saksi doaku kala kebingungan. penuhi nyawaku. kau seperti kasur tidur. pejamkan raga yang hancur. sulit gantikan. pentingnya peran. dirimu di hidupku. berikan nyaman aman. dan teduhkan. ragaku yang hancur. kau seperti kasur tidur. pejamkan raga yang hancur. peluk aku saat meringkuk sesenggukan. temaniku saat kesepian. saksi doaku kala kebingungan. penuhi nyawaku. kau seperti kasur tidur. pejamkan raga yang hancur. ahhh-du-du-du. saksi doaku kala kebingungan. penuhi nyawaku. kau seperti kasur tidur. pejamkan raga yang hancur. kau seperti kasur tidur. pejamkan raga yang hancur.",peluk aku saat meringkuk sesenggukan. temaniku saat kesepian. saksi doaku kala kebingungan. penuhi nyawaku. kau seperti kasur tidur. pejamkan raga yang hancur.,sedih
940,mobil mama,glenn fredly,"disuatu hari aku pergi. bersama seluruh teman-temanku. tak peduli semua kata orang. pergi melihat keramaian. duduk di mobil sedan yo man. mendengarkan musik trus bekumandang. semua tangan kepala ikut bergoyang. ke kana ke kiri tarik perhatian orang. walaupun itu, mobil orang tua. kembalikan tepat waktu sampai di rumah. mobil mama, mobil papa. kita nongkrong dipinggiran jalan. mobil mama, mobil papa. walau pinjam cepat dikembalikan. bersama-sama semua berdansa. ramaikan suasana kita turut gembira. duduk senang dengan teman-teman. tangan semua terangkat dan ikut bergoyang. sangat senang dengan mobil orang tua. berhasil menarik perhatian semua wanita. mobil mama, mobil papa. kembalikan tepat waktu sampai dirumah.","mobil mama, mobil papa.",bahagia
941,coklat,glenn fredly,"sayangku aku. kuingin dicumbu rayumu. sepenuh rindu. sayangku. kau coklat manisku. kaluluhkan hati ini sedari dulu. aku untukmu. ku untuk dirimu. tak ada kata ragu. selama kita selalu bersama. dan berjalan menyusuri asmara. dunia boleh saja cemburu. biarkanlah. peluk aku. jangan lepaskan. engkaulah. kunci hatiku. peluklah diriku jangan kau lepaskan. engkaulah kunci hatiku. aku untukmu. ku untuk dirimu. tak ada kata ragu. selama kita selalu bersama. dan berjalan menyusuri asmara. dunia boleh saja cemburu. biarkanlah. peluk aku. jangan lepaskan. engkaulah. kunci hatiku. selama kita selalu bersama. berjalan menyusuri asmara. dunia boleh saja cemburu. biarkanlah, ah, ah, ah. engkaulah kunci hatiku. engkaulah kunci hatiku. engkaulah kunci hatiku. engkaulah kunci hatiku. sayangku. kau kunci hatiku.",tak ada kata ragu. selama kita selalu bersama. dan berjalan menyusuri asmara. dunia boleh saja cemburu.,bahagia
942,cukup sudah,glenn fredly,"cukup sudah, kukatakan. untuk sekian kali, aku sayang kamu. cukup sudah, batas waktu. sudikah dirimu. untuk jadi. kekasihku. kau memang cantik dan juga lucu. kamu membuatku tidur tak tentu. dua tahunku menutup buku. tiada yang lain hanyalah dirimu. cukup sudah, kukatakan. untuk sekian kali, aku sayang kamu. cukup sudah, batas waktu. sudikah dirimu. untuk jadi. kekasihku. ku sabar slalu ku hitung hari-hari. kau yang tak tahu. dan yang tak mau tahu. terlalu lama. ku jadi sahabatmu. kapankah aku. jadi kekasihmu. cukup sudah, kukatakan. untuk sekian kali, aku sayang kamu. cukup sudah, batas waktu. sudikah dirimu. untuk jadi. kekasihku.","cukup sudah, kukatakan. untuk sekian kali, aku sayang kamu. cukup sudah, batas waktu. sudikah dirimu. untuk jadi. kekasihku.",sedih
943,kau (jamsession),glenn fredly,"kau membuatku debar di dada. awal pertama jumpa. lembut manis tatapanmu. ingin rasanya kau datang padaku. dan kau tanya apa mauku. kuingin kau milikku. manis senyummu membuatku melayang. kuingin kau milikku. manis lesungmu membuatku terbayang. harapanku bersama. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku. kau membuatku debar di dada. awal pertama jumpa. lembut manis tatapanmu. manis senyummu membuatku melayang. kuingin kau milikku. manis lesungmu membuatku terbayang. harapanku bersama. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku. untukmu segalanya. 'kan kuberikan padamu. hanya padamu. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku. kau 'kan jadi milikku. 'kan kupeluk selalu. dan takkan kulepas, oh kasihku. oh, walau badai datang. bumi pun tergoyang. kau tetap milikku, oh kasihku.",kau membuatku debar di dada. awal pertama jumpa. lembut manis tatapanmu. kuingin kau milikku.,bahagia
944,sedih tak berujung,glenn fredly,"saat menjelang. hari-hari bahagiamu. aku memilih 'tuk diam dalam sepiku. saat mereka tertawa di atas pedihku. tentang cintaku yang telah pergi tinggalkanku. aku tak peduli. sungguh tak peduli. inilah jalan hidupku. ini aku, kau genggam hatiku. simpan didalam lubuk hatimu. tak tersisa untuk diriku, habis semua rasa di dada. selamat tinggal, kisah tak berujung. kini 'ku 'kan berhenti berharap. perpisahan kali ini untukku. akan menjadi kisah sedih yang tak berujung. ini aku, kau genggam hatiku. simpan di dalam lubuk hatimu. tak tersisa untuk diriku, habis semua rasa di dada. selamat tinggal, kisah tak berujung. kini 'ku 'kan berhenti berharap. perpisahan kali ini untukku. akan menjadi kisah sedih yang tak berujung.","ini aku, kau genggam hatiku. tak tersisa untuk diriku, habis semua rasa di dada. selamat tinggal, kisah tak berujung. kini 'ku 'kan berhenti berharap.",sedih
945,tega,glenn fredly,di tengah rasa rindu ku yang menggebu. kau bersama dia. disaat saat ku menunggu dirimu. kau bersama dia. bila kau cinta aku. mengapa kau tipu diriku. tuk bersama dia. kau bunuh hatiku. saat ku bernafas untukmu. kau kebanggaan aku. yang tega menipuku. bila kau cinta aku. mengapa kau tipu diriku. tuk bersama dia. kau bunuh hatiku. saat ku bernafas untukmu. kau kebanggaan aku. yang tega menipuku. yang tega menipuku.,bila kau cinta aku. mengapa kau tipu diriku. kau bunuh hatiku. saat ku bernafas untukmu.,marah
946,tetes embun,glenn fredly,bagai tetes embun pagi. sejuk dihati. kau hapuskan sepi. cinta terikat di hati. janji terpatri. jadi makna berarti. biarkan dunia ini. menghamburkan senyum. untuk kita. tuk kita berdua. betapa sucinya kasihmu. yang mampu bersihkan jiwaku. dari nista dan dosa. yang ada di dunia ini. sering kau ciptakan bahagia. sering kau musnahkan nestapa. hanya dirimu yang menggugah. isi sanubariku. bagai tetes embun pagi. sejuk dihati. kau hapuskan sepi. cinta terikat di hati. janji terpatri. jadi makna berarti. biarkan dunia ini. menghamburkan senyum. untuk kita. tuk kita berdua. betapa sucinya kasihmu. yang mampu bersihkan jiwaku. dari nista dan dosa. yang ada di dunia ini. sering kau ciptakan bahagia. sering kau musnahkan nestapa. hanya dirimu yang menggugah. isi sanubariku. wo-oo woo. betapa sucinya kasihmu. yang mampu bersihkan jiwaku. dari nista dan dosa. yang ada di dunia ini. sering kau ciptakan bahagia. sering kau musnahkan nestapa. hanya dirimu yang menggugah. isi sanubariku. bagai tetes embun pagi. sejuk dihati. kau hapuskan sepi.,bagai tetes embun pagi. kau hapuskan sepi. cinta terikat di hati. jadi makna berarti.,bahagia
947,janjiku,glenn fredly,kau memang terindah. kau memang termanis. kau membuai diriku. dalam damba asmara oo. sejutah harap kau beri. semerbak wangi kau tebar. oo. hembusan nafas cintamu. telah kau lingkari. aku lihat. au dengan yang lain. mengharapkan kasih suci. yang tak berarti. kau memang terindah. kau memang termanis. kau membuai diriku. dalam damba asmara oo. sejuta harap kau beri. semerbak wangi kau tebar. oo. hembuskan nafas cintamu. telah kau ingkari. kulihat. kau dengan yang lain. mengharap kasih suci. yang tak berarti. satu cintaku. tetap dalam hatiku. takkan kuingkari. seperti dirimu. oh nona manisku. dengarlah seruanku. jangan kau permainkan. api cinta di hatimu. sadarlah oh sadarlah. cintamu telah kau permainkan. apa yag kau harapkan. bila cinta tiada. aku lihat. kau dengan yang lain. mengharapkan kasih suci. yang tak berarti.,kau memang terindah. kau memang termanis. kau membuai diriku. dalam damba asmara oo.,marah
